transaction_id,transaction_amount,transaction_date,card_number,card_type,card_expiry_date,cvv,billing_address,billing_city,billing_state,billing_postal_code,shipping_address,shipping_city,shipping_state,shipping_postal_code,ip_address,user_agent,is_fraudulent,reason_for_fraud,merchant_name,merchant_category,merchant_location,transaction_status,refund_amount,refund_date,chargeback_reason
783,6935.75,4/24/2021,3529260780978066,jcb,3/7/2023,206,5 Farwell Parkway,Talovyy,,346536,875 Hagan Lane,Kaji,,,64.211.183.255,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",false,stolen_card,Gigabox,food,Żarki,refunded,564.87,4/23/2021,fraudulent_transaction
784,9509.56,1/2/2021,3535416463652947,jcb,3/4/2023,773,36 Mesta Lane,Dhidhdhoo,,,28978 Lukken Trail,Matozinhos,,35720-000,58.185.61.238,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.56 Chrome/17.0.963.56 Safari/535.11",true,identity_theft,Oyoyo,food,San Cristóbal,pending,360.87,8/15/2021,product_not_received
785,5087.28,7/8/2021,5602221038162999,bankcard,6/29/2025,728,0877 Fisk Point,Austin,TX,78732,12 Ludington Circle,Liperi,,83101,113.152.249.51,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/ 20120405 Firefox/14.0.1,true,unauthorized_access,Jetpulse,electronics,Ningshan Chengguanzhen,completed,366.45,8/18/2021,unauthorized_charge
786,4201.2,6/29/2021,3535103270042856,jcb,6/16/2022,737,507 Clarendon Drive,Haoxue,,,901 Blue Bill Park Circle,Alue Glumpang,,,242.238.222.124,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",false,identity_theft,Photospace,electronics,Kao Liao,refunded,543.81,6/14/2021,product_not_received
787,5906.79,7/23/2021,3533238695111415,jcb,4/16/2024,149,6550 Golden Leaf Center,Lankaran,,,17563 Rowland Point,Simpanganduwet,,,115.164.197.39,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",true,identity_theft,Mynte,clothing,Triolet,completed,774.01,10/11/2021,unauthorized_charge
788,7336.38,3/24/2021,374288692521023,americanexpress,6/4/2022,988,9 Waywood Court,Jāwā,,,3245 Warrior Terrace,Xuwei,,,52.140.241.175,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36",false,unauthorized_access,Roomm,food,Rawa,pending,42.87,2/19/2021,unauthorized_charge
789,6799.38,12/22/2021,4041379002157,visa,9/15/2024,606,42274 Summit Lane,Trhové Sviny,,374 01,2 Anhalt Way,Jarada,,,121.21.26.6,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20100101 Firefox/7.0,true,stolen_card,Meembee,electronics,Lumatil,completed,350.75,3/16/2021,product_not_received
790,3471.33,6/24/2021,3549635364390620,jcb,10/18/2024,505,93893 Di Loreto Junction,Sitovo,,7662,7 Forster Place,Kpalimé,,,170.191.212.164,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,false,stolen_card,Vitz,clothing,Yelizovo,completed,258.1,9/6/2021,unauthorized_charge
791,5160.14,9/17/2021,3560876560313826,jcb,5/11/2022,345,43 Pearson Point,Kagay,,1441,25 Rowland Terrace,Panglanjan,,,236.128.168.100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",false,identity_theft,Roombo,food,Jiashi,completed,572.68,3/12/2021,product_not_received
792,6257.09,5/16/2021,201655609670508,diners-club-enroute,2/3/2023,587,33 Scofield Street,Kuala Lumpur,KUL,50672,88 Thompson Pass,Lavandeira,16,4950-208,186.183.19.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0a2) Gecko/20110613 Firefox/6.0a2,true,identity_theft,Wikizz,clothing,Xiaochengzi,pending,412.24,5/13/2021,fraudulent_transaction
793,7934.36,4/6/2021,3568711834959199,jcb,10/28/2022,381,34 Shasta Junction,Bilo,,,75037 Schmedeman Pass,Melville,SK,S7W,25.39.125.219,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.706.0 Safari/534.25",false,unauthorized_access,Flipstorm,electronics,Zaječar,completed,545.26,4/12/2021,fraudulent_transaction
794,4956.4,3/11/2021,5407363919125682,diners-club-us-ca,11/17/2025,333,87019 Cottonwood Terrace,Paobulan,,,51 Sachtjen Alley,Pasanggrahan,,,235.78.165.234,"Mozilla/5.0 (X11; CrOS i686 0.13.587) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.14 Safari/535.1",true,identity_theft,Latz,clothing,Tianxin,completed,121.27,12/5/2021,unauthorized_charge
795,7723.61,8/11/2021,3564869849093208,jcb,4/27/2024,674,680 Reindahl Center,Xinzhou,,,84063 Sloan Lane,Guaporé,,99200-000,177.10.11.239,"Mozilla/4.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/11.0.1245.0 Safari/537.36",false,identity_theft,Tagfeed,food,Sant Julià de Lòria,refunded,822.58,6/23/2021,product_not_received
796,9975.6,11/24/2021,3534145721093591,jcb,12/6/2022,235,48975 Esch Drive,Victoria Falls,,,883 Towne Plaza,El Kef,,,221.54.140.124,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",false,unauthorized_access,Agimba,clothing,Luo’ao,pending,666.33,4/6/2021,unauthorized_charge
797,8870.35,11/9/2021,374622161047559,americanexpress,4/2/2025,909,55 Gateway Point,Chahe,,,01512 Shasta Lane,Chengguan,,,151.14.208.228,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",true,unauthorized_access,Yodel,clothing,An Nāşirīyah,pending,180.3,1/23/2021,fraudulent_transaction
798,8283.32,8/30/2021,6759143305725804,maestro,8/21/2022,742,24893 Randy Terrace,Rosmalen,06,5244,32 Oak Parkway,Aguilares,,4152,221.3.72.93,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6,true,unauthorized_access,Quinu,food,Gowurdak,pending,622.69,11/27/2021,fraudulent_transaction
799,9789.09,8/4/2021,6304974104169902139,maestro,7/16/2023,713,2 Glendale Junction,Xihu,,,80 Riverside Hill,Pochayiv,,,11.92.73.246,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; tr) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",true,stolen_card,Wordware,food,Nachalovo,refunded,813.31,6/9/2021,unauthorized_charge
800,6970.48,3/13/2021,201564502596465,diners-club-enroute,8/3/2022,446,53 Harper Pass,Bayart Huxu,,,35 Muir Way,Novoaleksandrovsk,,356003,63.36.37.168,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0,false,stolen_card,Babbleset,electronics,Na Wa,pending,789.54,1/17/2021,fraudulent_transaction
801,451.05,1/24/2021,3553227490106006,jcb,6/27/2024,934,29830 Tennyson Drive,Brodokalmak,,456684,7 Weeping Birch Point,Panenjoan,,,17.61.111.8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",false,unauthorized_access,Quamba,food,Calinaoan Malasin,pending,987.99,9/6/2021,fraudulent_transaction
802,8174.62,7/22/2021,3550958625477549,jcb,6/20/2024,976,578 East Junction,San Miguel,MIC,58805,68871 Lukken Court,Žďár nad Sázavou,,592 11,178.16.40.158,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",true,unauthorized_access,Dabvine,electronics,Chelopech,refunded,82.12,3/3/2021,fraudulent_transaction
803,4413.91,7/9/2021,3577030998555837,jcb,10/23/2025,399,96 Dexter Trail,Koukkuniemi,,34550,9 Claremont Alley,Guangping,,,245.247.216.183,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",false,stolen_card,Yambee,electronics,Daxing,refunded,862.86,7/20/2021,unauthorized_charge
804,3350.6,8/18/2021,4913576715331028,visa-electron,2/12/2024,902,8230 Bluejay Terrace,Ocucaje,,,65 1st Way,Hayange,B2,57704 CEDEX,176.133.25.220,Mozilla/5.0 (Windows NT 6.0; rv:14.0) Gecko/20100101 Firefox/14.0.1,true,unauthorized_access,Edgetag,food,Tendō,pending,233.69,12/11/2021,product_not_received
805,8677.33,7/24/2021,3530393335530012,jcb,3/5/2025,625,7 Sycamore Plaza,Liji,,,9815 Kenwood Terrace,Zombo,,,94.204.214.173,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.704.0 Safari/534.25",false,identity_theft,Livetube,food,Gif-sur-Yvette,refunded,342.54,12/8/2021,fraudulent_transaction
806,6611.57,3/4/2021,5100171706630750,mastercard,12/3/2024,353,8 Scoville Lane,Ciudad Darío,,,13 Brentwood Junction,Fengtai,,,139.164.41.136,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",false,unauthorized_access,Mydo,food,Xiongzhou,refunded,48.33,9/20/2021,unauthorized_charge
807,5255.53,9/15/2021,5100147244081664,mastercard,9/17/2025,512,319 East Street,Paris 13,A8,75706 CEDEX 13,1 Warbler Trail,San Jose,GRO,39266,190.33.92.84,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.706.0 Safari/534.25",false,stolen_card,Eimbee,clothing,Bolyarovo,refunded,859.5,3/16/2021,unauthorized_charge
808,7799.48,4/22/2021,3571440249801003,jcb,4/10/2023,746,59388 Shopko Center,Aygeshat,,,99239 Pepper Wood Terrace,Sundsvall,Y,851 00,221.238.0.74,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1,true,identity_theft,Pixonyx,clothing,Levski,completed,158.63,4/27/2021,fraudulent_transaction
809,7794.96,4/23/2021,633377789229273173,switch,7/21/2023,597,9737 Mitchell Hill,Jos,,,8633 Grover Road,Gabrovo,,5347,30.12.91.140,Mozilla/5.0 (Windows x86; rv:19.0) Gecko/20100101 Firefox/19.0,true,stolen_card,Wikivu,clothing,Bang Bo,refunded,259.74,1/18/2021,unauthorized_charge
810,2587.48,12/15/2021,377481307289709,americanexpress,12/22/2022,226,77 Heath Drive,Saryaghash,,,3 Milwaukee Lane,Vitória de Santo Antão,,55600-000,192.47.99.129,Mozilla/5.0 (Windows x86; rv:19.0) Gecko/20100101 Firefox/19.0,true,stolen_card,Topicshots,clothing,Masoyila,completed,726.98,9/20/2021,fraudulent_transaction
811,2961.56,1/17/2021,5100143416901805,mastercard,8/2/2022,565,60190 Sachs Parkway,Opuwo,,,203 Sullivan Alley,Yancheng,,,45.108.122.133,"Mozilla/5.0 (X11; Linux amd64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1",true,stolen_card,Centizu,electronics,Puerto Cabezas,pending,35.86,5/11/2021,product_not_received
812,2173.68,12/12/2021,3531583488769792,jcb,4/2/2022,717,35 Rowland Circle,Ochër,,617140,6098 Mallory Pass,Zarya,,,146.113.212.183,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36",true,unauthorized_access,Kazio,electronics,Irving,refunded,72.09,7/29/2021,product_not_received
813,4370.09,4/4/2021,3552340475050031,jcb,4/30/2023,993,3109 Cardinal Junction,Mili,,96970,460 Waywood Lane,Long Thành,,,222.248.193.134,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2,false,stolen_card,Thoughtmix,electronics,Hobscheid,completed,950.81,5/16/2021,unauthorized_charge
814,3773.53,12/27/2021,3529289368547704,jcb,1/22/2024,490,8139 Prentice Circle,Khawrah,,,7 Petterle Drive,San Vicente,,6419,211.76.243.193,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",false,stolen_card,Brainverse,clothing,Russkaya Polyana,pending,657.81,9/19/2021,product_not_received
815,7639.1,1/18/2021,3581030512594191,jcb,7/14/2022,579,03008 Glacier Hill Avenue,Rambatan,,,35598 Mallory Lane,Garupá,,3304,117.93.94.149,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1",true,stolen_card,Omba,electronics,Sępopol,refunded,554.12,9/6/2021,unauthorized_charge
816,4940.13,9/28/2021,6759756874832168180,maestro,11/17/2024,984,470 Portage Parkway,Tagta,,,52 7th Park,Ruyigi,,,71.95.183.199,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36",false,stolen_card,Photobean,clothing,Geshan,pending,96.18,11/12/2021,unauthorized_charge
817,3054.19,6/21/2021,67613418852710724,maestro,5/10/2025,439,4581 Artisan Point,Henghe,,,4459 Cascade Court,Torez,,,146.153.44.53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",true,unauthorized_access,Skivee,food,Créteil,refunded,518.28,3/29/2021,product_not_received
818,6265.16,9/14/2021,5610582734896739,bankcard,5/26/2023,990,56000 Maryland Plaza,Nagorsk,,613261,89235 Golf View Crossing,Amirabad,,22761,205.26.174.124,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20130514 Firefox/21.0,true,identity_theft,Tambee,food,Heydərabad,pending,359.74,12/20/2021,unauthorized_charge
819,5146.48,11/7/2021,5048371672766852,mastercard,12/12/2024,163,11 Northport Hill,Belica,,40319,08 Lerdahl Terrace,Baganhilir,,,23.36.223.76,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",true,identity_theft,Trilith,electronics,Peer,refunded,824.61,7/8/2021,unauthorized_charge
820,3690.07,10/9/2021,490373981831859569,switch,9/1/2024,509,6545 Hoffman Street,Chita,,111721,07 Eastlawn Avenue,Río Hondo,,19003,31.215.201.71,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5",true,identity_theft,Vinder,electronics,Banjar Anyar,completed,44.44,1/12/2021,unauthorized_charge
821,9991.87,7/30/2021,3545143386505147,jcb,10/7/2022,583,104 Straubel Junction,He’an,,,949 Coolidge Road,Makata,,,76.222.49.145,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7xs5D9rRDFpg2g",true,identity_theft,Eabox,clothing,Shankeng,completed,414.72,8/24/2021,fraudulent_transaction
822,1020.8,11/17/2021,4911027850499362,switch,3/8/2024,158,65 Memorial Way,Atalaia,,87630-000,64 Dryden Plaza,Wadi,,,32.81.29.14,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",false,identity_theft,Abata,food,Tsimlyansk,completed,191.05,10/19/2021,fraudulent_transaction
823,3856.76,7/10/2021,4844150815557033,visa-electron,8/14/2024,537,19233 Lyons Junction,Zhiqing Songduo,,,9739 High Crossing Point,Oborniki Śląskie,,55-120,211.132.22.230,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",true,unauthorized_access,Eidel,food,Sigaozhuang,completed,671.15,12/15/2021,unauthorized_charge
824,292.47,12/29/2021,3534141098673263,jcb,8/24/2024,403,7108 Hansons Avenue,Novokayakent,,368560,5 Hermina Plaza,Mas‘adah,,,214.201.229.35,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ca-es) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",true,identity_theft,Kazu,food,Lebowakgomo,pending,191.55,1/9/2021,unauthorized_charge
825,9239.09,4/27/2021,5255716173367857,mastercard,8/2/2023,538,189 Scofield Junction,Lizhuangzi,,,7 Corben Way,Loma Alta,TAM,87605,36.35.126.221,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",false,identity_theft,Browsebug,food,Sosnovka,completed,627.33,1/26/2021,product_not_received
826,4815.45,2/15/2021,3563693494231405,jcb,11/1/2024,477,3 Moulton Street,Berkovitsa,,3500,9 Briar Crest Center,Ostankinskiy,,901993,32.193.182.180,"Mozilla/5.0 (Windows; U; Windows NT 6.1; sv-SE) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",true,unauthorized_access,Feednation,electronics,Crumlin,completed,943.54,3/17/2021,fraudulent_transaction
827,6361.88,1/16/2021,30449023795472,diners-club-carte-blanche,7/20/2024,349,6295 Glendale Center,Boa Viagem,,63870-000,391 Warner Plaza,Colombes,A8,92709 CEDEX,130.33.61.227,"Mozilla/5.0 (Windows NT) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",true,stolen_card,Zooxo,clothing,Buchanan,refunded,200.69,3/31/2021,product_not_received
828,8405.36,12/21/2021,3540139213177808,jcb,11/26/2025,268,668 Florence Drive,David,,,69 Jay Crossing,Dongwan,,,214.45.116.123,"Chrome/15.0.860.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/15.0.860.0",true,stolen_card,Jazzy,electronics,Al Manshāh,pending,419.64,10/26/2021,product_not_received
829,2315.08,6/28/2021,5893904573739076582,maestro,6/29/2023,277,4 Hayes Pass,Grand Rapids,MI,49505,48075 Charing Cross Terrace,Presidente Bernardes,,19300-000,68.103.188.201,"Mozilla/5.0 (X11; NetBSD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",true,stolen_card,Jayo,electronics,Fujishiro,pending,182.82,10/9/2021,product_not_received
830,473.05,5/29/2021,36667592900736,diners-club-international,1/30/2023,822,66 Charing Cross Terrace,Uga,,,6419 Hauk Avenue,Gelsenkirchen,NW,45886,191.128.221.122,Mozilla/5.0 (Windows; U; Windows NT 6.1; WOW64; en-US; rv:2.0.4) Gecko/20120718 AskTbAVR-IDW/3.12.5.17700 Firefox/14.0.1,true,identity_theft,Eimbee,food,Paris 10,completed,437.83,3/7/2021,fraudulent_transaction
831,3501.93,2/12/2021,560224833544010918,china-unionpay,7/7/2025,837,45 Rowland Park,El Calvario,PUE,75200,0814 Haas Way,Şafāshahr,,,232.116.96.74,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.71 Safari/534.24",false,identity_theft,Babbleopia,clothing,Svilengrad,completed,764.19,10/4/2021,unauthorized_charge
832,6686.3,10/23/2021,36182738796006,diners-club-international,4/19/2022,689,8477 Arizona Terrace,Ouidah,,,9901 Green Lane,Pingshui,,,63.97.166.71,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24",true,unauthorized_access,Topicblab,electronics,Luhanka,pending,375.32,8/29/2021,fraudulent_transaction
833,3205.94,7/2/2021,3587267187629480,jcb,6/16/2023,966,1266 Lawn Pass,Eloúnda,,,606 6th Parkway,Zaki Biam,,,26.182.2.212,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",false,unauthorized_access,Ooba,clothing,Arcena,completed,145.32,10/11/2021,unauthorized_charge
834,7024.02,4/17/2021,374283412111635,americanexpress,11/16/2023,425,8 Luster Center,Jiaoziya,,,577 Wayridge Terrace,Chengkan,,,199.64.116.93,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",true,stolen_card,Tekfly,electronics,Ögöömör,completed,485.05,8/17/2021,product_not_received
835,1431.36,12/20/2021,3582120712855325,jcb,4/7/2023,719,01 Meadow Vale Pass,Youwei,,,61871 Granby Center,Forbach,B2,57609 CEDEX,210.211.85.19,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1",true,unauthorized_access,Zoombox,food,Jincheng,completed,251.94,9/16/2021,product_not_received
836,5560.4,6/20/2021,3565867822000587,jcb,3/25/2023,759,9 Northridge Circle,Banjar Bongangede,,,1876 Golden Leaf Center,Butembo,,,103.213.12.21,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",true,unauthorized_access,Meevee,food,Voznesen’ye,completed,977.78,11/4/2021,product_not_received
837,8294.01,12/20/2021,4026288308420945,visa-electron,5/21/2022,790,00 Merry Pass,El Vigía,,,33 Talmadge Junction,Chokwé,,,198.0.165.244,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",false,identity_theft,Dabjam,electronics,Huotian,pending,475.94,3/13/2021,fraudulent_transaction
838,8708.79,12/20/2021,63049370997962699,laser,10/5/2023,557,7 Vahlen Place,Nowe Miasto,,09-120,9596 Ridgeview Way,Vereshchagino,,303642,5.202.203.243,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.54 Safari/535.2",true,stolen_card,Aimbo,food,Metulla,pending,51.27,12/10/2021,product_not_received
839,5716.13,4/12/2021,3563897371535701,jcb,10/6/2025,986,50118 Loftsgordon Place,Zakan-Yurt,,366605,49072 Arizona Drive,Łapczyca,,32-744,191.137.183.53,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",false,unauthorized_access,Eazzy,electronics,Pavlovka,pending,984.31,5/20/2021,product_not_received
840,3282.6,8/4/2021,4911242129487672,switch,7/10/2023,700,680 Moose Park,Port Elizabeth,,,1571 Atwood Center,Moshiyi,,,179.154.243.17,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/537.11",true,stolen_card,Voomm,electronics,Debrecen,completed,976.35,3/9/2021,fraudulent_transaction
841,4576.38,10/21/2021,56022477503395820,china-unionpay,11/8/2022,387,47 Buell Crossing,Rustāq,,,16012 Morningstar Street,Lucma,,,179.135.34.142,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11",true,unauthorized_access,Zoonder,clothing,Limmared,pending,108.35,9/29/2021,product_not_received
842,8132.1,9/2/2021,490524822666959348,switch,9/26/2022,664,4 Green Point,San Isidro,PUE,74960,68 Rigney Place,Mawza‘,,,89.41.37.92,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1464.0 Safari/537.36",true,stolen_card,Kayveo,electronics,La Romana,pending,718.54,2/5/2021,unauthorized_charge
843,8912.79,8/30/2021,374283342164175,americanexpress,4/11/2022,546,9 David Avenue,Tambir,,,587 Weeping Birch Point,Librazhd,,,88.254.217.19,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",true,identity_theft,Jabbertype,electronics,Houba,pending,443.84,8/19/2021,product_not_received
844,8575.08,10/4/2021,5100136388321416,mastercard,3/11/2024,813,74332 Scoville Place,Kaberamaido,,,52 Southridge Crossing,Biting,,,5.156.164.164,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0,true,identity_theft,Twitterbridge,food,Klembivka,refunded,105.37,6/6/2021,product_not_received
845,1160.11,8/1/2021,5007664533757089,mastercard,1/28/2023,191,0431 Cascade Center,Vale Flores,11,2710-680,0 Armistice Pass,Limoeiro do Ajuru,,68415-000,210.143.114.177,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",false,unauthorized_access,Voonder,electronics,Novosil’,refunded,266.94,10/7/2021,unauthorized_charge
846,1176.61,3/15/2021,3541954433622709,jcb,8/10/2024,223,3 Jackson Junction,Port-Gentil,,,402 Marcy Road,Kostrzyn nad Odrą,,66-470,70.66.210.128,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",true,unauthorized_access,Edgeclub,clothing,Karukh,pending,470.61,12/19/2021,product_not_received
847,6700.93,8/21/2021,6762736047544203194,maestro,5/1/2022,906,41 Donald Street,Guaitarilla,,525508,24159 Armistice Crossing,Ciperang,,,12.234.177.75,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,true,unauthorized_access,Divavu,food,Gornyy,refunded,303.12,4/23/2021,fraudulent_transaction
848,6162.01,7/10/2021,4905067335457112,switch,11/10/2023,631,3 Jenna Hill,Frederico Westphalen,,98400-000,34 Del Sol Way,Oslo,03,0880,240.55.69.121,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.825.0 Chrome/14.0.825.0 Safari/535.1",false,stolen_card,Quatz,electronics,Nybro,pending,789.26,9/20/2021,product_not_received
849,2895.33,7/29/2021,30586509198539,diners-club-carte-blanche,7/31/2024,592,0386 Declaration Hill,Haibeitou,,,54790 Kennedy Street,Itsandra,,,12.109.210.113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1",false,identity_theft,Rhyzio,clothing,Malakwāl,pending,330.37,8/18/2021,product_not_received
850,4700.92,5/6/2021,30548403429659,diners-club-carte-blanche,11/7/2024,528,977 School Way,Monte Plata,,11102,225 Sutteridge Park,Dado,,5037,122.63.228.40,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Chromium/12.0.742.91 Safari/534.30",true,identity_theft,Kwilith,clothing,Sawahrandu,refunded,696.64,5/11/2021,fraudulent_transaction
